library_book_id,library_id,book_id,quantity,available_quantity
3900,6,929,3,3
3901,6,359,3,0
3902,6,402,2,2
3903,6,269,5,0
3904,6,285,1,0
3905,6,873,1,0
3906,6,108,1,0
3907,6,76,4,3
3908,6,111,5,5
3909,6,701,2,2
3910,6,287,3,3
3911,6,981,4,0
3912,6,179,1,0
3913,6,716,1,1
3914,6,580,2,0
3915,6,684,4,1
3916,6,432,4,1
3917,6,134,2,2
3918,6,588,5,3
3919,6,221,1,0
3920,6,893,1,0
3921,6,654,1,0
3922,6,730,4,4
3923,6,562,1,1
3924,6,69,3,3
3925,6,302,5,2
3926,6,880,2,1
3927,6,557,3,2
3928,6,549,2,0
3929,6,412,4,2
3930,6,13,4,4
3931,6,678,5,0
3932,6,916,5,0
3933,6,194,4,4
3934,6,190,2,2
3935,6,957,3,2
3936,6,750,4,3
3937,6,628,5,1
3938,6,561,2,2
3939,6,354,3,1
3940,6,434,5,2
3941,6,799,4,3
3942,6,586,5,5
3943,6,994,5,0
3944,6,602,2,0
3945,6,413,3,2
3946,6,197,5,1
3947,6,802,5,1
3948,6,165,3,2
3949,6,312,5,1
3950,6,591,4,3
3951,6,23,2,0
3952,6,618,4,1
3953,6,264,1,0
3954,6,928,1,1
3955,6,764,5,3
3956,6,743,3,3
3957,6,378,4,4
3958,6,771,1,1
3959,6,177,5,3
3960,6,372,3,1
3961,6,670,2,0
3962,6,88,4,3
3963,6,623,2,0
3964,6,694,2,2
3965,6,282,5,3
3966,6,159,3,3
3967,6,627,5,5
3968,6,375,5,3
3969,6,403,1,0
3970,6,393,2,0
3971,6,232,2,1
3972,6,835,1,0
3973,6,651,4,3
3974,6,525,3,1
3975,6,988,3,2
3976,6,371,4,4
3977,6,924,4,0
3978,6,570,5,2
3979,6,417,4,2
3980,6,8,5,5
3981,6,541,2,0
3982,6,335,2,0
3983,6,481,5,2
3984,6,307,2,1
3985,6,860,2,1
3986,6,4,3,2
3987,6,94,4,1
3988,6,740,3,1
3989,6,11,2,0
3990,6,558,3,0
3991,6,487,3,3
3992,6,631,5,3
3993,6,267,2,0
3994,6,725,4,2
3995,6,77,1,1
3996,6,86,5,2
3997,6,80,4,2
3998,6,596,4,1
3999,6,548,4,3
4000,6,250,1,1
4001,6,687,2,1
4002,6,161,5,0
4003,6,310,1,0
4004,6,788,4,1
4005,6,683,3,1
4006,6,640,4,2
4007,6,736,5,1
4008,6,483,1,1
4009,6,983,3,2
4010,6,762,3,1
4011,6,528,3,0
4012,6,425,5,2
4013,6,214,5,1
4014,6,805,3,3
4015,6,341,4,4
4016,6,431,5,0
4017,6,452,4,2
4018,6,408,1,0
4019,6,98,1,1
4020,6,411,1,0
4021,6,480,2,2
4022,6,656,1,1
4023,6,242,2,1
4024,6,478,2,1
4025,6,144,3,2
4026,6,143,1,1
4027,6,903,2,2
4028,6,554,5,0
4029,6,482,4,1
4030,6,476,4,0
4031,6,718,4,4
4032,6,661,4,0
4033,6,437,3,1
4034,6,184,5,5
4035,6,324,2,1
4036,6,901,4,3
4037,6,927,5,1
4038,6,400,5,5
4039,6,632,1,0
4040,6,118,1,1
4041,6,404,5,4
4042,6,461,2,1
4043,6,774,1,1
4044,6,951,3,0
4045,6,304,5,4
4046,6,485,4,3
4047,6,533,3,1
4048,6,470,3,3
4049,6,430,4,2
4050,6,171,5,4
4051,6,224,3,0
4052,6,139,3,3
4053,6,612,2,1
4054,6,451,5,2
4055,6,199,4,0
4056,6,757,4,2
4057,6,91,2,2
4058,6,575,4,1
4059,6,347,5,2
4060,6,816,4,2
4061,6,926,4,2
4062,6,810,5,0
4063,6,748,3,0
4064,6,286,1,0
4065,6,410,5,2
4066,6,585,5,2
4067,6,339,3,2
4068,6,932,4,2
4069,6,210,5,1
4070,6,42,2,0
4071,6,183,2,2
4072,6,566,3,2
4073,6,950,4,1
4074,6,217,1,1
4075,6,16,4,1
4076,6,581,2,0
4077,6,39,3,3
4078,6,776,2,0
4079,6,381,4,2
4080,6,301,2,2
4081,6,686,4,2
4082,6,676,4,0
4083,6,761,5,5
4084,6,191,5,5
4085,6,471,5,2
4086,6,138,3,2
4087,6,749,5,2
4088,6,616,5,2
4089,6,584,4,3
4090,6,338,2,0
4091,6,999,5,4
4092,6,81,3,3
4093,6,653,1,0
4094,6,574,4,3
4095,6,449,2,1
4096,6,965,4,4
4097,6,330,2,2
4098,6,409,5,3
4099,6,317,3,2
4100,6,501,2,0
4101,6,367,3,1
4102,6,123,5,5
4103,6,779,3,1
4104,6,569,4,0
4105,6,964,4,1
4106,6,448,4,1
4107,6,778,3,3
4108,6,213,4,0
4109,6,642,5,5
4110,6,814,3,2
4111,6,659,1,0
4112,6,516,2,0
4113,6,852,4,0
4114,6,606,4,3
4115,6,540,5,0
4116,6,205,4,2
4117,6,938,5,2
4118,6,732,3,1
4119,6,237,2,1
4120,6,777,3,3
4121,6,239,4,4
4122,6,808,1,1
4123,6,345,1,0
4124,6,710,5,1
4125,6,728,4,0
4126,6,450,5,3
4127,6,208,5,4
4128,6,629,2,0
4129,6,535,3,0
4130,7,429,1,0
4131,7,612,3,3
4132,7,923,1,1
4133,7,767,4,2
4134,7,665,4,2
4135,7,632,5,5
4136,7,599,5,4
4137,7,734,3,3
4138,7,69,3,2
4139,7,87,3,3
4140,7,967,2,0
4141,7,897,3,0
4142,7,533,2,1
4143,7,209,1,1
4144,7,833,4,1
4145,7,335,3,1
4146,7,106,5,3
4147,7,52,3,2
4148,7,896,2,0
4149,7,708,4,1
4150,7,914,2,1
4151,7,528,3,2
4152,7,726,4,0
4153,7,917,3,0
4154,7,800,1,1
4155,7,714,3,2
4156,7,81,5,2
4157,7,415,3,3
4158,7,97,5,2
4159,7,55,4,3
4160,7,629,2,2
4161,7,511,5,3
4162,7,685,1,0
4163,7,762,3,2
4164,7,306,4,1
4165,7,10,4,3
4166,7,286,4,3
4167,7,204,5,5
4168,7,4,5,0
4169,7,586,3,0
4170,7,428,1,1
4171,7,232,5,0
4172,7,595,5,5
4173,7,23,5,2
4174,7,638,3,3
4175,7,152,4,4
4176,7,794,3,3
4177,7,605,1,0
4178,7,554,2,1
4179,7,237,3,2
4180,7,324,5,3
4181,7,873,1,1
4182,7,593,3,3
4183,7,598,3,2
4184,7,283,4,2
4185,7,915,2,1
4186,7,282,5,5
4187,7,686,3,3
4188,7,338,4,0
4189,7,472,3,2
4190,7,359,1,0
4191,7,323,2,0
4192,7,548,3,3
4193,7,32,4,0
4194,7,343,4,0
4195,7,993,4,2
4196,7,375,1,1
4197,7,115,2,1
4198,7,163,2,0
4199,7,240,3,2
4200,7,557,4,4
4201,7,317,4,0
4202,7,401,2,1
4203,7,119,5,1
4204,7,44,5,5
4205,7,124,1,1
4206,7,796,5,2
4207,7,809,3,1
4208,7,892,5,2
4209,7,540,5,1
4210,7,550,3,0
4211,7,556,1,0
4212,7,347,2,0
4213,7,905,2,1
4214,7,565,4,1
4215,7,462,3,3
4216,7,501,4,4
4217,7,498,5,1
4218,7,400,3,3
4219,7,506,1,0
4220,7,968,2,1
4221,7,803,4,2
4222,7,279,1,1
4223,7,854,5,4
4224,7,138,2,0
4225,7,172,4,3
4226,7,620,1,1
4227,7,223,4,3
4228,7,150,3,0
4229,7,432,5,4
4230,7,112,3,1
4231,7,712,2,0
4232,7,889,2,2
4233,7,145,5,4
4234,7,488,3,0
4235,7,271,3,0
4236,7,575,5,3
4237,7,520,1,1
4238,7,613,3,3
4239,7,909,2,2
4240,7,656,2,2
4241,7,747,5,4
4242,7,722,3,0
4243,7,717,5,2
4244,7,259,3,1
4245,7,943,2,1
4246,7,730,2,0
4247,7,515,4,1
4248,7,988,3,0
4249,7,535,3,2
4250,7,631,4,2
4251,7,966,1,1
4252,7,29,4,1
4253,7,458,4,0
4254,7,763,4,3
4255,7,978,1,1
4256,7,845,4,3
4257,7,808,5,3
4258,7,105,3,1
4259,7,831,1,0
4260,7,127,3,3
4261,7,157,4,0
4262,7,720,5,1
4263,7,676,1,1
4264,7,780,5,1
4265,7,958,3,3
4266,7,996,5,3
4267,7,531,1,1
4268,7,517,1,1
4269,7,430,4,4
4270,7,307,2,0
4271,7,778,5,2
4272,7,45,4,3
4273,7,316,4,0
4274,7,476,3,0
4275,7,3,4,4
4276,7,987,5,5
4277,7,275,4,3
4278,7,758,1,0
4279,7,178,3,2
4280,7,56,5,5
4281,7,169,1,0
4282,7,860,2,0
4283,7,680,5,3
4284,7,24,2,0
4285,7,775,3,2
4286,7,330,5,1
4287,7,349,4,4
4288,7,657,5,3
4289,7,525,1,1
4290,7,16,3,0
4291,7,116,2,0
4292,7,427,3,1
4293,7,807,4,2
4294,7,308,3,0
4295,7,700,5,1
4296,7,411,5,4
4297,7,221,1,0
4298,7,293,5,3
4299,7,242,1,0
4300,7,364,3,1
4301,7,35,5,1
4302,7,346,2,2
4303,7,483,5,4
4304,7,40,5,0
4305,7,675,3,2
4306,7,782,2,0
4307,7,210,3,1
4308,7,812,3,3
4309,7,847,4,0
4310,7,597,2,0
4311,7,123,4,3
4312,7,164,5,2
4313,7,310,5,2
4314,7,368,4,0
4315,7,80,5,3
4316,7,287,5,0
4317,7,875,2,0
4318,7,214,4,4
4319,7,218,3,1
4320,7,704,1,1
4321,7,461,5,4
4322,7,622,5,5
4323,7,863,4,4
4324,7,745,4,0
4325,7,594,1,0
4326,7,623,3,0
4327,7,421,2,1
4328,7,518,1,0
4329,7,942,4,4
4330,7,108,3,3
4331,7,136,2,0
4332,7,252,4,2
4333,7,910,2,0
4334,7,468,5,5
4335,7,62,1,0
4336,7,537,5,4
4337,7,121,3,1
4338,7,255,1,1
4339,7,519,4,0
4340,7,843,4,1
4341,7,781,2,2
4342,7,322,1,0
4343,7,190,3,0
4344,7,205,5,1
4345,7,743,3,1
4346,7,263,5,4
4347,7,878,3,3
4348,7,583,2,0
4349,7,96,5,4
4350,7,407,4,4
4351,7,142,3,2
4352,7,475,3,2
4353,7,456,5,5
4354,7,239,3,3
4355,7,880,5,1
4356,7,749,4,3
4357,7,799,1,0
4358,7,939,3,3
4359,7,444,5,4
4360,7,562,5,4
4361,7,466,1,1
4362,7,366,4,0
4363,7,932,4,3
4364,7,391,3,0
4365,7,981,1,0
4366,7,893,1,0
4367,7,940,1,0
4368,7,645,1,0
4369,7,811,1,0
4370,7,906,5,5
4371,7,505,3,2
4372,7,228,3,1
4373,7,361,1,0
4374,7,938,5,1
4375,7,51,3,2
4376,7,272,1,0
4377,7,395,3,0
4378,7,413,2,2
4379,7,683,3,0
4380,7,79,3,1
4381,7,489,5,5
4382,7,661,1,0
4383,7,254,4,3
4384,7,130,4,3
4385,7,725,4,1
4386,7,244,4,1
4387,7,371,5,3
4388,7,792,1,1
4389,7,486,2,2
4390,7,647,2,0
4391,7,585,1,0
4392,7,660,5,0
4393,7,876,2,2
4394,7,188,4,2
4395,7,990,1,0
4396,7,161,3,1
4397,7,842,3,2
4398,7,487,5,2
4399,7,447,4,0
4400,7,137,4,2
4401,7,410,1,1
4402,7,459,3,2
4403,7,668,1,1
4404,7,451,1,0
4405,7,516,3,0
4406,7,452,2,2
4407,7,931,5,5
4408,7,417,3,0
4409,7,362,4,4
4410,7,924,4,0
4411,7,684,5,1
4412,7,707,5,3
4413,7,810,3,3
4414,7,635,5,2
4415,7,709,5,1
4416,7,838,3,1
4417,7,568,3,1
4418,7,733,3,2
4419,7,495,3,3
4420,7,387,1,0
4421,7,404,5,2
4422,7,715,5,5
4423,7,659,2,1
4424,7,751,2,0
4425,7,199,4,0
4426,7,253,5,1
4427,7,619,5,3
4428,7,398,3,1
4429,7,206,1,1
4430,7,196,2,0
4431,7,75,2,0
4432,7,348,4,2
4433,7,813,1,0
4434,7,766,5,0
4435,7,711,4,4
4436,7,189,2,1
4437,7,956,5,5
4438,7,965,5,2
4439,7,663,5,5
4440,7,890,3,2
4441,7,397,2,1
4442,7,460,1,0
4443,7,852,1,0
4444,7,109,5,1
4445,7,764,3,3
4446,7,305,2,0
4447,7,351,4,3
4448,7,962,2,1
4449,7,236,2,1
4450,7,388,1,0
4451,7,245,2,2
4452,7,950,3,3
4453,7,908,4,1
4454,7,284,5,4
4455,7,17,5,0
4456,7,365,3,2
4457,7,386,1,1
4458,7,230,3,3
4459,7,639,3,1
4460,7,67,3,3
4461,7,313,2,0
4462,7,527,3,1
4463,7,862,1,1
4464,7,355,1,0
4465,7,122,2,1
4466,7,14,2,2
4467,7,701,3,3
4468,7,883,2,2
4469,7,141,3,1
4470,7,251,1,1
4471,7,92,3,2
4472,7,672,4,0
4473,7,991,4,1
4474,7,982,4,2
4475,7,372,5,2
4476,7,573,1,1
4477,7,64,2,1
4478,7,502,5,3
4479,7,885,4,3
4480,7,521,3,0
4481,7,980,3,2
4482,7,582,2,0
4483,7,11,4,2
4484,7,114,2,1
4485,7,664,4,0
4486,7,143,3,3
4487,7,291,2,0
4488,7,761,4,1
4489,7,497,4,2
4490,7,989,4,4
4491,7,558,3,1
4492,7,563,1,1
4493,7,442,4,2
4494,7,900,4,1
4495,7,546,2,0
4496,7,408,1,0
4497,7,329,2,0
4498,7,370,5,3
4499,7,26,3,2
4500,7,819,2,0
4501,7,278,2,0
4502,7,541,3,3
4503,7,592,5,2
4504,7,615,3,0
4505,7,179,4,0
4506,7,689,2,2
4507,7,5,4,4
4508,7,416,2,2
4509,7,177,1,1
4510,7,581,5,2
4511,7,18,2,2
4512,7,437,3,2
4513,7,651,5,4
4514,7,140,1,1
4515,7,716,2,2
4516,7,616,3,3
4517,7,76,3,0
4518,7,567,5,2
4519,7,534,5,4
4520,7,705,1,1
4521,7,855,2,0
4522,7,431,3,0
4523,7,596,1,1
4524,7,86,3,0
4525,7,662,1,0
4526,7,465,1,1
4527,7,211,2,2
4528,7,648,2,0
4529,7,191,3,3
4530,7,441,5,0
4531,7,48,3,2
4532,7,158,1,0
4533,7,333,5,5
4534,7,976,1,1
4535,7,247,2,2
4536,7,690,5,3
4537,7,851,1,0
4538,7,33,1,1
4539,7,2,1,1
4540,7,721,2,2
4541,7,120,2,0
4542,7,957,1,1
4543,7,606,4,2
4544,7,560,5,2
4545,7,393,5,5
4546,7,728,5,2
4547,7,356,4,1
4548,7,679,4,0
4549,7,1000,3,3
4550,7,821,2,1
4551,7,995,4,3
4552,7,922,4,1
4553,7,146,4,4
4554,7,963,5,4
4555,7,853,4,4
4556,7,913,4,3
4557,7,409,2,2
4558,7,340,5,3
4559,7,798,2,2
4560,7,294,2,2
4561,7,872,3,0
4562,7,280,1,1
4563,7,509,4,2
4564,7,529,2,2
4565,7,870,4,4
4566,7,822,1,1
4567,7,543,1,0
4568,7,53,5,0
4569,7,480,4,2
4570,7,183,2,2
4571,7,817,4,0
4572,7,6,1,0
4573,7,377,4,1
4574,7,649,1,1
4575,7,984,2,2
4576,7,72,1,1
4577,7,532,4,3
4578,7,871,1,1
4579,7,225,3,2
4580,7,250,4,4
4581,7,611,4,2
4582,7,295,2,2
4583,7,491,5,3
4584,7,100,3,0
4585,7,304,1,1
4586,7,70,3,0
4587,7,566,3,0
4588,7,953,5,4
4589,7,233,3,1
4590,7,864,2,0
4591,7,49,3,1
4592,7,268,2,2
4593,7,918,1,1
4594,7,952,2,0
4595,7,771,2,0
4596,7,636,4,4
4597,7,724,5,3
4598,7,249,2,0
4599,7,256,3,0
4600,7,753,5,4
4601,7,994,5,5
4602,7,577,4,0
4603,7,744,5,2
4604,7,445,5,0
4605,7,405,1,0
4606,7,729,3,1
4607,7,688,3,3
4608,7,901,4,3
4609,7,627,4,2
4610,7,555,4,2
4611,7,131,4,0
4612,7,691,2,1
4613,7,471,2,0
4614,7,920,1,1
4615,7,299,3,2
4616,7,696,2,0
4617,7,634,1,1
4618,7,187,2,0
4619,7,998,5,4
4620,7,886,4,4
4621,7,59,2,0
4622,7,946,5,4
4623,7,640,4,3
4624,7,869,4,0
4625,7,30,4,0
4626,7,600,5,1
4627,7,972,5,2
4628,7,865,2,0
4629,7,39,2,1
4630,7,344,3,0
4631,7,418,5,1
4632,7,493,3,0
4633,7,314,4,2
4634,7,844,3,1
4635,7,741,2,1
4636,7,500,3,3
4637,7,959,5,5
4638,7,549,1,1
4639,7,772,5,5
4640,7,633,5,5
4641,7,806,3,2
4642,7,15,2,1
4643,7,389,1,1
4644,7,257,3,0
4645,7,856,5,4
4646,7,101,5,3
4647,7,641,1,1
4648,7,1,2,2
4649,7,902,2,2
4650,7,823,1,1
4651,7,576,2,1
4652,7,149,5,5
4653,7,148,4,0
4654,7,194,4,4
4655,7,960,3,3
4656,7,835,1,0
4657,7,658,3,2
4658,7,607,5,0
4659,7,951,4,0
4660,7,479,5,0
4661,7,736,1,0
4662,7,102,1,0
4663,7,979,4,1
4664,7,328,5,1
4665,7,350,3,2
4666,7,288,2,1
4667,7,412,5,0
4668,7,579,3,3
4669,7,229,3,0
4670,7,828,2,0
4671,7,898,1,1
4672,7,203,5,5
4673,7,336,5,1
4674,7,574,2,0
4675,7,289,5,5
4676,7,825,3,1
4677,7,422,1,0
4678,7,481,3,0
4679,7,394,5,1
4680,7,376,4,4
4681,7,713,5,4
4682,7,175,5,3
4683,7,200,5,1
4684,7,7,4,3
4685,7,793,4,2
4686,7,986,3,3
4687,7,737,1,1
4688,7,176,4,1
4689,7,891,5,3
4690,7,834,1,0
4691,7,591,2,0
4692,7,103,5,3
4693,7,804,2,0
4694,7,443,1,1
4695,7,785,3,3
4696,7,358,4,3
4697,7,318,4,4
4698,7,173,4,2
4699,7,602,2,0
4700,7,435,1,0
4701,7,673,3,0
4702,7,849,4,1
4703,7,697,3,1
4704,7,25,3,2
4705,7,944,4,1
4706,7,202,5,0
4707,7,235,5,0
4708,7,402,4,3
4709,7,353,5,0
4710,7,826,2,2
4711,7,814,3,0
4712,7,790,5,5
4713,7,399,4,2
4714,7,935,1,0
4715,7,492,4,3
4716,7,192,3,1
4717,7,637,3,1
4718,7,369,3,0
4719,7,740,1,1
4720,7,925,4,4
4721,7,630,1,0
4722,7,383,5,5
4723,7,523,4,0
4724,7,589,3,3
4725,7,9,5,1
4726,7,464,2,2
4727,7,773,2,1
4728,7,695,2,1
4729,7,881,2,0
4730,7,969,1,0
4731,7,20,4,2
4732,7,815,1,0
4733,7,608,4,1
4734,7,513,3,1
4735,7,392,2,1
4736,7,276,4,0
4737,7,887,1,0
4738,7,929,5,4
4739,7,403,5,0
4740,7,948,3,2
4741,7,139,5,1
4742,7,930,1,0
4743,7,530,2,2
4744,7,71,1,0
4745,7,955,3,0
4746,7,98,1,0
4747,7,882,3,0
4748,7,184,4,1
4749,7,738,4,2
4750,7,482,5,1
4751,7,128,5,0
4752,7,937,5,2
4753,7,165,1,0
4754,7,786,2,0
4755,7,670,5,4
4756,7,805,5,5
4757,7,260,2,2
4758,7,50,4,4
4759,7,12,4,2
4760,7,181,5,3
4761,7,746,4,1
4762,7,542,2,1
4763,7,867,3,0
4764,7,669,4,3
4765,7,385,5,2
4766,7,382,2,2
4767,7,467,3,2
4768,7,759,2,2
4769,7,54,5,3
4770,7,360,4,4
4771,7,133,2,1
4772,7,706,1,0
4773,7,512,2,1
4774,7,77,5,2
4775,7,874,1,0
4776,7,588,3,2
4777,7,93,4,3
4778,7,569,4,2
4779,7,342,1,0
4780,7,846,1,1
4781,7,22,5,3
4782,7,341,3,1
4783,7,490,2,1
4784,7,850,5,5
4785,7,311,2,2
4786,7,832,4,3
4787,7,132,1,0
4788,7,354,1,1
4789,7,644,5,3
4790,7,381,4,1
4791,7,126,2,2
4792,7,538,5,2
4793,7,514,5,4
4794,7,643,2,2
4795,7,134,1,1
4796,7,243,1,1
4797,7,166,3,0
4798,7,933,1,0
4799,7,455,3,2
4800,7,590,2,1
4801,7,757,1,0
4802,7,687,2,2
4803,7,992,3,2
4804,7,13,4,1
4805,7,671,2,1
4806,7,702,1,1
4807,7,839,3,0
4808,7,678,3,3
4809,7,970,3,2
4810,7,949,5,1
4811,7,155,3,3
4812,7,91,4,0
4813,7,419,1,1
4814,7,888,2,1
4815,7,572,2,2
4816,7,89,4,1
4817,7,752,5,5
4818,7,469,2,1
4819,8,579,2,2
4820,8,44,5,0
4821,8,507,5,3
4822,8,460,4,1
4823,8,919,1,1
4824,8,774,2,2
4825,8,528,1,0
4826,8,182,2,0
4827,8,523,1,0
4828,8,797,3,1
4829,8,661,5,4
4830,8,151,1,0
4831,8,598,4,4
4832,8,69,3,0
4833,8,55,5,1
4834,8,180,5,1
4835,8,41,2,0
4836,8,337,2,2
4837,8,422,5,4
4838,8,735,2,0
4839,8,632,4,3
4840,8,449,1,1
4841,8,630,2,1
4842,8,599,1,1
4843,8,708,1,1
4844,8,607,4,2
4845,8,610,3,3
4846,8,351,4,1
4847,8,348,3,0
4848,8,879,1,0
4849,8,163,3,0
4850,8,211,5,1
4851,8,223,4,1
4852,8,67,4,2
4853,8,853,5,1
4854,8,731,2,2
4855,8,97,4,1
4856,8,276,3,3
4857,8,395,2,2
4858,8,451,4,4
4859,8,30,4,1
4860,8,989,3,3
4861,8,95,2,0
4862,8,550,5,1
4863,8,577,2,2
4864,8,143,5,5
4865,8,719,5,0
4866,8,23,4,3
4867,8,668,5,3
4868,8,654,5,4
4869,8,308,4,0
4870,8,386,4,2
4871,8,357,3,1
4872,8,150,4,4
4873,8,778,4,4
4874,8,954,1,0
4875,8,110,1,0
4876,8,517,4,1
4877,8,555,1,1
4878,8,918,2,0
4879,8,204,3,2
4880,8,789,2,1
4881,8,576,4,3
4882,8,40,2,0
4883,8,826,4,2
4884,8,611,4,0
4885,8,89,5,5
4886,8,651,3,2
4887,8,819,1,0
4888,8,782,3,0
4889,8,287,1,0
4890,8,659,2,0
4891,8,446,3,0
4892,8,750,4,0
4893,8,366,4,3
4894,8,677,3,3
4895,8,999,1,0
4896,8,185,3,1
4897,8,301,1,0
4898,8,839,2,1
4899,8,858,5,2
4900,8,688,5,5
4901,8,46,1,1
4902,8,707,3,3
4903,8,393,2,0
4904,8,899,3,3
4905,8,709,3,2
4906,8,310,1,1
4907,8,20,4,4
4908,8,877,2,2
4909,8,329,3,1
4910,8,817,1,0
4911,8,88,4,4
4912,8,164,4,4
4913,8,21,5,5
4914,8,343,4,0
4915,8,293,4,2
4916,8,400,2,1
4917,8,477,5,1
4918,8,154,4,4
4919,8,6,2,1
4920,8,490,3,2
4921,8,220,1,1
4922,8,262,1,1
4923,8,66,4,2
4924,8,823,4,0
4925,8,236,2,2
4926,8,430,1,0
4927,8,741,2,1
4928,8,775,1,0
4929,8,570,1,0
4930,8,641,3,2
4931,8,593,3,3
4932,8,934,3,0
4933,8,779,2,1
4934,8,445,2,2
4935,8,540,5,2
4936,8,36,2,2
4937,8,748,5,1
4938,8,227,4,0
4939,8,940,3,1
4940,8,139,5,3
4941,8,243,4,3
4942,8,473,5,0
4943,8,203,5,3
4944,8,31,5,2
4945,8,274,5,1
4946,8,811,1,1
4947,8,722,5,5
4948,8,834,1,0
4949,8,914,3,0
4950,8,416,3,0
4951,8,828,1,1
4952,8,725,5,1
4953,8,861,3,0
4954,8,646,1,0
4955,8,57,1,1
4956,8,453,1,1
4957,8,307,2,2
4958,8,851,4,0
4959,8,470,3,3
4960,8,724,5,4
4961,8,871,3,1
4962,8,998,1,0
4963,8,104,4,4
4964,8,404,4,0
4965,8,127,2,0
4966,8,586,5,4
4967,8,881,2,1
4968,8,642,5,0
4969,8,331,1,1
4970,8,867,2,1
4971,8,232,2,1
4972,8,972,1,0
4973,8,843,3,3
4974,8,84,3,3
4975,8,637,4,0
4976,8,315,4,2
4977,8,433,5,4
4978,8,960,4,4
4979,8,985,5,4
4980,8,686,5,0
4981,8,892,5,2
4982,8,626,5,1
4983,8,172,4,4
4984,8,740,1,1
4985,8,432,4,3
4986,8,92,2,2
4987,8,799,1,1
4988,8,184,2,2
4989,8,363,3,1
4990,8,732,5,3
4991,8,34,4,4
4992,8,332,1,1
4993,8,135,3,3
4994,8,936,3,1
4995,8,371,5,0
4996,8,377,3,1
4997,8,813,3,2
4998,8,153,4,1
4999,8,770,3,3
5000,8,717,1,0
5001,8,978,3,1
5002,8,292,1,0
5003,8,231,5,2
5004,8,958,4,2
5005,8,627,4,2
5006,8,623,3,2
5007,8,483,4,4
5008,8,179,5,3
5009,8,816,3,0
5010,8,969,1,1
5011,8,617,5,2
5012,8,947,1,1
5013,8,887,1,0
5014,8,660,1,0
5015,8,476,3,0
5016,8,171,3,1
5017,8,3,3,2
5018,8,693,2,2
5019,8,568,2,2
5020,8,733,5,4
5021,8,242,1,1
5022,8,624,3,1
5023,8,938,1,1
5024,8,601,4,4
5025,8,177,2,1
5026,8,551,4,3
5027,8,52,1,0
5028,8,833,5,4
5029,8,77,2,1
5030,8,378,3,1
5031,8,486,5,4
5032,8,514,5,4
5033,8,492,4,3
5034,8,893,4,2
5035,8,516,4,0
5036,8,246,3,2
5037,8,137,4,4
5038,8,714,4,0
5039,8,471,3,0
5040,8,497,3,2
5041,8,645,4,2
5042,8,114,5,1
5043,8,342,3,3
5044,8,75,3,3
5045,8,298,5,0
5046,8,832,3,3
5047,8,1,4,0
5048,8,132,4,4
5049,8,957,4,1
5050,8,382,3,2
5051,8,689,3,2
5052,8,595,5,5
5053,8,201,1,1
5054,8,210,1,1
5055,8,196,5,2
5056,8,738,2,2
5057,8,190,1,1
5058,8,278,4,0
5059,8,321,5,1
5060,8,216,1,0
5061,8,450,5,3
5062,8,508,4,4
5063,8,286,5,4
5064,8,82,2,0
5065,8,658,2,2
5066,8,691,5,3
5067,8,491,5,1
5068,8,860,5,4
5069,8,794,2,0
5070,8,763,5,5
5071,8,795,2,1
5072,8,788,2,1
5073,8,518,1,1
5074,8,437,2,0
5075,8,501,1,1
5076,8,897,5,3
5077,8,474,3,2
5078,8,360,3,2
5079,8,587,2,1
5080,8,272,2,2
5081,8,526,3,1
5082,8,29,4,0
5083,8,640,2,2
5084,8,920,2,0
5085,8,362,1,1
5086,8,159,1,1
5087,8,429,2,1
5088,8,14,5,5
5089,8,358,1,0
5090,8,299,4,1
5091,8,683,1,0
5092,8,927,1,0
5093,8,466,5,0
5094,8,73,3,2
5095,8,275,3,0
5096,8,205,2,1
5097,8,856,1,1
5098,8,678,4,2
5099,8,202,1,0
5100,8,60,4,4
5101,8,825,2,2
5102,8,926,1,1
5103,8,4,2,1
5104,8,234,1,0
5105,8,682,4,0
5106,8,228,2,1
5107,8,38,3,0
5108,8,58,3,1
5109,8,948,2,1
5110,8,755,2,2
5111,8,74,4,0
5112,8,830,3,1
5113,8,964,1,0
5114,8,252,4,3
5115,8,986,3,0
5116,8,26,5,4
5117,8,891,4,1
5118,8,842,5,1
5119,8,381,3,0
5120,8,499,2,2
5121,8,545,4,2
5122,8,495,4,0
5123,8,324,3,1
5124,8,710,2,2
5125,8,273,3,0
5126,8,121,3,1
5127,8,379,2,2
5128,8,249,2,1
5129,8,457,5,1
5130,8,652,1,0
5131,8,233,5,2
5132,8,459,1,1
5133,8,785,3,2
5134,8,984,2,1
5135,8,635,2,1
5136,8,51,4,4
5137,8,373,3,1
5138,8,394,3,1
5139,8,187,5,3
5140,8,802,4,4
5141,8,721,5,0
5142,8,829,1,1
5143,8,761,4,1
5144,8,705,1,1
5145,8,980,1,0
5146,8,665,1,0
5147,8,35,4,0
5148,8,81,1,0
5149,8,616,5,5
5150,8,479,4,4
5151,8,608,3,3
5152,8,563,2,2
5153,8,950,2,0
5154,8,396,1,0
5155,8,105,1,0
5156,8,109,2,2
5157,8,442,4,3
5158,8,255,4,4
5159,8,380,3,3
5160,8,773,3,3
5161,8,791,4,4
5162,8,47,1,1
5163,8,854,2,2
5164,8,19,5,2
5165,8,440,1,1
5166,8,945,2,1
5167,8,372,3,1
5168,8,350,2,0
5169,8,103,5,2
